Date,Opening,High,Low,Closing,Momentum,Range,ohlc,usa_cpi,pol_cpi,usa_inter,pol_inter
2013.02.20,3.119995832742732,3.14505,3.1043,3.1199774769666906,1.8355776041367733e-05,0.040750000000000064,3.122330827427356,1.977924,1.3,1.98,3.99
2013.02.21,3.1185269641602282,3.14371,3.0941,3.118545867884751,-1.8903724522623122e-05,0.04960999999999993,3.118720708011245,1.977924,1.3,1.98,3.99
2013.02.22,3.1558604745042507,3.17365,3.13585,3.1558684631728102,-7.988668559555379e-06,0.037799999999999834,3.155307234419265,1.977924,1.3,1.98,3.99
2013.02.24,3.15297816468254,3.16455,3.13442,3.1529895039682505,-1.1339285710398883e-05,0.030130000000000212,3.151234417162698,1.977924,1.3,1.98,3.99
2013.02.25,3.1573559240506324,3.1599,3.1526,3.1573620506329094,-6.126582277055093e-06,0.007299999999999862,3.1568044936708857,1.977924,1.3,1.98,3.99
2013.02.26,3.155120596910107,3.19017,3.10955,3.1551425983146095,-2.2001404502702826e-05,0.08062000000000014,3.1524957988061795,1.977924,1.3,1.98,3.99
2013.02.27,3.185851973220579,3.2002,3.17005,3.185846321353068,5.6518675108918615e-06,0.030150000000000343,3.1854870736434115,1.977924,1.3,1.98,3.99
2013.02.28,3.1740274559549015,3.1911,3.15822,3.1740101691332003,1.7286821701212318e-05,0.03288000000000002,3.1743394062720256,1.977924,1.3,1.98,3.99
2013.03.01,3.1697935186488326,3.18023,3.15805,3.169784046446163,9.472202669780216e-06,0.02218000000000009,3.1694643912737486,1.473896,1,1.96,3.93
2013.03.03,3.1769895270935944,3.19235,3.165,3.176989517241375,9.852219484685065e-09,0.027349999999999763,3.1778322610837417,1.473896,1,1.96,3.93
2013.03.04,3.174775176767678,3.17815,3.17116,3.17476868686869,6.48989898799357e-06,0.006990000000000052,3.1747134659090923,1.473896,1,1.96,3.93
2013.03.05,3.178381165254227,3.1876,3.17075,3.1783779449152463,3.220338980813864e-06,0.016850000000000254,3.1787772775423684,1.473896,1,1.96,3.93
2013.03.06,3.1652285582386415,3.17775,3.15571,3.165226171875001,2.3863636404719557e-06,0.02204000000000006,3.1659786825284106,1.473896,1,1.96,3.93
2013.03.07,3.181445332861185,3.19906,3.1552,3.1814744688385312,-2.9135977346328445e-05,0.04386000000000001,3.1792949504249286,1.473896,1,1.96,3.93
2013.03.08,3.173987982893807,3.19465,3.15705,3.1739683820384963,1.9600855310830667e-05,0.0376000000000003,3.1749140912330756,1.473896,1,1.96,3.93
2013.03.10,3.1713892519685016,3.1874,3.14835,3.1713931102362145,-3.858267712875119e-06,0.039049999999999585,3.169633090551179,1.473896,1,1.96,3.93
2013.03.11,3.1796511083123455,3.18418,3.17565,3.1795993198992463,5.1788413099274067e-05,0.008529999999999927,3.1797701070528976,1.473896,1,1.96,3.93
2013.03.12,3.180160156361045,3.19385,3.1707,3.18016043354655,-2.7718550521527163e-07,0.023149999999999782,3.181217647476899,1.473896,1,1.96,3.93
2013.03.13,3.179205431034471,3.19448,3.1669,3.179196321839072,9.109195398870895e-06,0.027579999999999938,3.1799454382183856,1.473896,1,1.96,3.93
2013.03.14,3.1874566427546673,3.2032,3.16265,3.187476018651365,-1.9375896697759742e-05,0.04054999999999964,3.185195665351508,1.473896,1,1.96,3.93
2013.03.15,3.196644468531471,3.2132,3.18573,3.19664612587413,-1.6573426591115492e-06,0.027470000000000105,3.1980551486014,1.473896,1,1.96,3.93
2013.03.17,3.179190570304817,3.1977,3.16485,3.1791777286135727,1.2841691244158682e-05,0.03285000000000027,3.1802295747295974,1.473896,1,1.96,3.93
2013.03.18,3.218247325301207,3.22436,3.20735,3.2182666506024113,-1.9325301204187184e-05,0.01700999999999997,3.2170559939759045,1.473896,1,1.96,3.93
2013.03.19,3.206896883392233,3.22475,3.19225,3.206893003533572,3.879858661015589e-06,0.03249999999999975,3.2076974717314513,1.473896,1,1.96,3.93
2013.03.20,3.2199095974576286,3.2422,3.19885,3.2199300918079063,-2.0494350277733275e-05,0.04334999999999978,3.220222422316384,1.473896,1,1.96,3.93
2013.03.21,3.222683151171046,3.23485,3.206,3.222679531582687,3.6195883588163724e-06,0.02884999999999982,3.221553170688433,1.473896,1,1.96,3.93
2013.03.22,3.2403412108262093,3.25215,3.21918,3.240348903133903,-7.69230769348539e-06,0.03296999999999972,3.238005028490028,1.473896,1,1.96,3.93
2013.03.24,3.228852276830484,3.2515,3.20562,3.2288201705115274,3.210631895678162e-05,0.04587999999999992,3.2286981118355027,1.473896,1,1.96,3.93
2013.03.25,3.2074706617647064,3.2236,3.19675,3.207428406862745,4.225490196141379e-05,0.026849999999999596,3.208812267156863,1.473896,1,1.96,3.93
2013.03.26,3.2233566033755285,3.24898,3.1925,3.2233754711673672,-1.88677918386837e-05,0.056480000000000086,3.222053018635724,1.473896,1,1.96,3.93
2013.03.27,3.245776985242446,3.25555,3.23095,3.245791862262832,-1.4877020385828388e-05,0.024599999999999955,3.2445172118763197,1.473896,1,1.96,3.93
2013.03.28,3.2664034852734867,3.27745,3.24952,3.2664322791023763,-2.879382888965054e-05,0.02793000000000001,3.2649514410939657,1.473896,1,1.96,3.93
2013.03.29,3.2616635629629664,3.2816,3.25065,3.261648888888892,1.4674074074516597e-05,0.030950000000000255,3.263890612962965,1.473896,1,1.96,3.93
2013.03.31,3.2589718423855234,3.27337,3.25281,3.258975250266244,-3.407880720729395e-06,0.02055999999999969,3.261031773162942,1.473896,1,1.96,3.93
2013.04.01,3.2643323888888904,3.26962,3.25935,3.264358000000003,-2.5611111112766594e-05,0.010270000000000223,3.2644150972222232,1.063085,0.8,1.76,3.4995
2013.04.02,3.2547422189349158,3.26849,3.24487,3.2547060355029562,3.618343195954665e-05,0.023619999999999752,3.255702063609468,1.063085,0.8,1.76,3.4995
2013.04.03,3.2607823628383312,3.27065,3.24395,3.2607888880760822,-6.525237751020541e-06,0.026699999999999946,3.259042812728603,1.063085,0.8,1.76,3.4995
2013.04.04,3.266439161971823,3.27285,3.25865,3.266456802816902,-1.7640845078936707e-05,0.014200000000000212,3.266098991197181,1.063085,0.8,1.76,3.4995
2013.04.05,3.250781872791521,3.28395,3.22825,3.2507538869258052,2.798586571595152e-05,0.05569999999999986,3.2534339399293315,1.063085,0.8,1.76,3.4995
2013.04.07,3.2147305500982317,3.24498,3.1864,3.2146970923379183,3.345776031338232e-05,0.058580000000000076,3.2152019106090375,1.063085,0.8,1.76,3.4995
2013.04.08,3.198736828087162,3.203100,3.1947,3.198735012106536,1.8159806263184919e-06,0.008399999999999963,3.198817960048425,1.063085,0.8,1.76,3.4995
2013.04.09,3.174475889355752,3.2055,3.15492,3.174443662464992,3.222689075998986e-05,0.050579999999999625,3.177334887955186,1.063085,0.8,1.76,3.4995
2013.04.10,3.152675607541899,3.1753,3.1368,3.1526513407821226,2.4266759776292446e-05,0.03849999999999998,3.1543567370810055,1.063085,0.8,1.76,3.4995
2013.04.11,3.138632670454558,3.1504,3.12815,3.138621967329559,1.070312499917847e-05,0.02224999999999966,3.1389511594460293,1.063085,0.8,1.76,3.4995
2013.04.12,3.1344965289855122,3.14885,3.12425,3.1344939855072584,2.5434782537914202e-06,0.024599999999999955,3.1355226286231925,1.063085,0.8,1.76,3.4995
2013.04.14,3.1390113577799825,3.1575,3.12385,3.1390087809712663,2.576808716181489e-06,0.03365000000000018,3.139842534687812,1.063085,0.8,1.76,3.4995
2013.04.15,3.1325127182044845,3.14327,3.1276,3.1325441645885306,-3.144638404606326e-05,0.01566999999999963,3.1339817206982534,1.063085,0.8,1.76,3.4995
2013.04.16,3.1455270818754397,3.15915,3.1304,3.1455349895031497,-7.907627709968779e-06,0.028750000000000053,3.145153017844647,1.063085,0.8,1.76,3.4995
2013.04.17,3.1290429553508097,3.15895,3.11107,3.129004294826363,3.866052444667645e-05,0.047880000000000145,3.132016812544293,1.063085,0.8,1.76,3.4995
2013.04.18,3.1418382531824656,3.1656,3.11,3.141861421499294,-2.3168316828581226e-05,0.055600000000000094,3.13982491867044,1.063085,0.8,1.76,3.4995
2013.04.19,3.1508229729729695,3.1639,3.1405,3.1508181934566144,4.779516355135627e-06,0.023400000000000087,3.151510291607396,1.063085,0.8,1.76,3.4995
2013.04.21,3.139296673247778,3.1496,3.12395,3.139288479763079,8.193484698715281e-06,0.025650000000000173,3.1380337882527143,1.063085,0.8,1.76,3.4995
2013.04.22,3.1381024164524427,3.14195,3.135,3.1380977120822617,4.70437018096348e-06,0.006950000000000234,3.1382875321336763,1.063085,0.8,1.76,3.4995
2013.04.23,3.14539782576866,3.1615,3.1335,3.1454109370424526,-1.3111273792443257e-05,0.028000000000000025,3.146452190702778,1.063085,0.8,1.76,3.4995
2013.04.24,3.1769255167498156,3.1904,3.13895,3.176951332858161,-2.5816108345289024e-05,0.051449999999999996,3.170806712401994,1.063085,0.8,1.76,3.4995
2013.04.25,3.1850137214285725,3.2001,3.17085,3.1850109857142908,2.7357142817763247e-06,0.029249999999999776,3.1852436767857157,1.063085,0.8,1.76,3.4995
2013.04.26,3.1857336504580704,3.1965,3.1656,3.1857395912614512,-5.940803380788395e-06,0.030899999999999928,3.1833933104298806,1.063085,0.8,1.76,3.4995
2013.04.28,3.1919839447731775,3.19925,3.1855,3.191987899408292,-3.9546351144892355e-06,0.013749999999999929,3.1921804610453677,1.063085,0.8,1.76,3.4995
2013.04.29,3.185880458221025,3.18995,3.18,3.1858799999999987,4.582210264558739e-07,0.009949999999999903,3.1854276145552562,1.063085,0.8,1.76,3.4995
2013.04.30,3.164579805475501,3.1873,3.1468,3.1645632276657074,1.6577809793805187e-05,0.0405000000000002,3.165810758285302,1.063085,0.8,1.76,3.4995
2013.05.01,3.1627277577505515,3.17535,3.1498,3.16273219899063,-4.44124007836777e-06,0.02554999999999996,3.1626524891852954,1.361965,0.5,1.93,3.28
2013.05.02,3.1577834421575526,3.1674,3.14085,3.1577827892122095,6.529453431269872e-07,0.026550000000000296,3.1559540578424405,1.361965,0.5,1.93,3.28
2013.05.03,3.161641880341884,3.1719,3.13407,3.1616490527065606,-7.172364676399923e-06,0.03783000000000003,3.1573152332621115,1.361965,0.5,1.93,3.28
2013.05.05,3.1588953585657427,3.17186,3.14625,3.158893934262947,1.4243027957050458e-06,0.02560999999999991,3.1589748232071724,1.361965,0.5,1.93,3.28
2013.05.06,3.1560232951289375,3.1616,3.14843,3.156019025787966,4.269340971418956e-06,0.013170000000000126,3.1555180802292258,1.361965,0.5,1.93,3.28
2013.05.07,3.169310792592582,3.1813,3.15315,3.169322051851837,-1.1259259254714493e-05,0.028149999999999675,3.168270711111105,1.361965,0.5,1.93,3.28
2013.05.08,3.166917469180569,3.18105,3.15545,3.166909724437998,7.744742570814367e-06,0.025599999999999845,3.1675817984046417,1.361965,0.5,1.93,3.28
2013.05.09,3.145916984924626,3.1679,3.1293,3.1459000430725186,1.694185210743271e-05,0.038599999999999746,3.1472542569992865,1.361965,0.5,1.93,3.28
2013.05.10,3.1508652627890688,3.1746,3.1312,3.1508918009810762,-2.653819200748586e-05,0.04339999999999966,3.151889265942536,1.361965,0.5,1.93,3.28
2013.05.12,3.1845544236453267,3.20925,3.16255,3.184582837438423,-2.841379309614922e-05,0.046699999999999964,3.1852343152709373,1.361965,0.5,1.93,3.28
2013.05.13,3.1972515736040603,3.20137,3.1938,3.1972582233502505,-6.64974619013492e-06,0.007569999999999855,3.1974199492385775,1.361965,0.5,1.93,3.28
2013.05.14,3.2012375820256684,3.21155,3.1868,3.2012380741797313,-4.921540628366472e-07,0.02475000000000005,3.2002064140513498,1.361965,0.5,1.93,3.28
2013.05.15,3.2118287571428534,3.22465,3.1952,3.2118475571428475,-1.8799999994101313e-05,0.029450000000000198,3.2108815785714255,1.361965,0.5,1.93,3.28
2013.05.16,3.2436528031383745,3.25815,3.2177,3.2436723751783116,-1.9572039937187924e-05,0.04045000000000032,3.240793794579172,1.361965,0.5,1.93,3.28
2013.05.17,3.2480312437455234,3.25745,3.23235,3.2480304932094257,7.505360977155817e-07,0.025100000000000122,3.246465434238737,1.361965,0.5,1.93,3.28
2013.05.19,3.25182019821606,3.2633,3.23625,3.251816511397431,3.6868186290561766e-06,0.02705000000000002,3.2507966774033727,1.361965,0.5,1.93,3.28
2013.05.20,3.250010049382715,3.2537,3.2461,3.2500325679012345,-2.2518518519643038e-05,0.007599999999999607,3.2499606543209874,1.361965,0.5,1.93,3.28
2013.05.21,3.2475699504600133,3.25705,3.23555,3.2475668931351698,3.0573248435139533e-06,0.021500000000000075,3.2469342108987957,1.361965,0.5,1.93,3.28
2013.05.22,3.2430550887153937,3.2587,3.23015,3.2430496380411635,5.450674230189634e-06,0.028550000000000075,3.2437386816891394,1.361965,0.5,1.93,3.28
2013.05.23,3.2453915450035455,3.2655,3.2085,3.2454039475549297,-1.2402551384127491e-05,0.05699999999999994,3.241198873139619,1.361965,0.5,1.93,3.28
2013.05.24,3.2524582993675275,3.27105,3.2382,3.25244150386507,1.679550245770045e-05,0.032849999999999824,3.253537450808149,1.361965,0.5,1.93,3.28
2013.05.26,3.244537096134786,3.25115,3.23415,3.2445350049554036,2.0911793825462155e-06,0.016999999999999904,3.2435930252725473,1.361965,0.5,1.93,3.28
2013.05.27,3.2459956368563643,3.25025,3.23905,3.2460139295392914,-1.8292682927079085e-05,0.011199999999999655,3.245327391598914,1.361965,0.5,1.93,3.28
2013.05.28,3.245188171003716,3.25608,3.23725,3.245189903345727,-1.732342011173671e-06,0.018829999999999902,3.2459270185873605,1.361965,0.5,1.93,3.28
2013.05.29,3.2535830204657756,3.2732,3.22075,3.2535991319689446,-1.611150316893628e-05,0.05245000000000033,3.2502830381086802,1.361965,0.5,1.93,3.28
2013.05.30,3.2755586797752816,3.2917,3.25615,3.2755688272471932,-1.0147471911636785e-05,0.03555000000000019,3.274744376755619,1.361965,0.5,1.93,3.28
2013.05.31,3.278013000707719,3.30325,3.25933,3.278017261146493,-4.260438774217334e-06,0.04391999999999996,3.279652565463553,1.361965,0.5,1.93,3.28
2013.06.02,3.2917616764705904,3.3094,3.2691,3.2917788921568616,-1.7215686271221387e-05,0.040300000000000225,3.290510142156863,1.754417,0.2,2.3,3.95
2013.06.03,3.292939844155844,3.30059,3.28545,3.292933896103898,5.948051946091937e-06,0.015140000000000153,3.2929784350649354,1.754417,0.2,2.3,3.95
2013.06.04,3.2665841130742037,3.29775,3.2435,3.266560339222615,2.3773851588693162e-05,0.05425000000000013,3.2685986130742046,1.754417,0.2,2.3,3.95
2013.06.05,3.242174720056693,3.2609,3.229,3.2421597236002775,1.499645641533931e-05,0.03189999999999982,3.243558610914243,1.754417,0.2,2.3,3.95
2013.06.06,3.260052574468082,3.28055,3.22855,3.260080744680851,-2.8170212769129677e-05,0.052000000000000046,3.257308329787233,1.754417,0.2,2.3,3.95
2013.06.07,3.255387362177251,3.28925,3.23577,3.2553585624563905,2.8799720860561706e-05,0.05347999999999997,3.2589414811584105,1.754417,0.2,2.3,3.95
2013.06.09,3.230499970530449,3.26905,3.19615,3.2304720333988186,2.7937131630295653e-05,0.07290000000000019,3.2315430009823167,1.754417,0.2,2.3,3.95
2013.06.10,3.2092228316326534,3.21265,3.20451,3.2092043367346923,1.8494897961129908e-05,0.008140000000000036,3.2088967920918368,1.754417,0.2,2.3,3.95
2013.06.11,3.221009992836677,3.2406,3.20925,3.221018517191979,-8.524355302075293e-06,0.03135000000000021,3.222969627507164,1.754417,0.2,2.3,3.95
2013.06.12,3.216039555712267,3.236,3.20115,3.2160348730606443,4.68265162290038e-06,0.03485000000000005,3.217306107193228,1.754417,0.2,2.3,3.95
2013.06.13,3.1959570692090407,3.21432,3.1841,3.1959340889830545,2.298022598612448e-05,0.030219999999999914,3.197577789548024,1.754417,0.2,2.3,3.95
2013.06.14,3.1780020692090445,3.2047,3.1558,3.1779847387005677,1.733050847674278e-05,0.04889999999999972,3.179121701977403,1.754417,0.2,2.3,3.95
2013.06.16,3.171578177290838,3.1862,3.1527,3.1715901992031825,-1.2021912344728491e-05,0.033500000000000085,3.170517094123505,1.754417,0.2,2.3,3.95
2013.06.17,3.1784042415730305,3.18208,3.17545,3.1784074719101083,-3.230337077830825e-06,0.006629999999999914,3.178585428370785,1.754417,0.2,2.3,3.95
2013.06.18,3.1702698214285743,3.1838,3.15625,3.1702601500000016,9.67142857266623e-06,0.027550000000000185,3.1701449928571437,1.754417,0.2,2.3,3.95
2013.06.19,3.1791054880694127,3.19395,3.16305,3.179119819233548,-1.4331164135406027e-05,0.030899999999999928,3.1788063268257405,1.754417,0.2,2.3,3.95
2013.06.20,3.19819945339874,3.23804,3.1724,3.198225648213034,-2.6194814293667434e-05,0.0656399999999997,3.2017162754029433,1.754417,0.2,2.3,3.95
2013.06.21,3.27406745428974,3.2954,3.23293,3.2740909142053494,-2.345991560925853e-05,0.0624699999999998,3.269122092123772,1.754417,0.2,2.3,3.95
2013.06.23,3.287895196850395,3.33395,3.2538,3.2879341830708686,-3.898622047371347e-05,0.08015000000000017,3.290894844980316,1.754417,0.2,2.3,3.95
2013.06.24,3.3170444250000037,3.3224,3.31135,3.3170735000000007,-2.9074999996936413e-05,0.011050000000000004,3.3169669812500016,1.754417,0.2,2.3,3.95
2013.06.25,3.3093268510638283,3.33,3.29235,3.3093131985815565,1.3652482271808708e-05,0.03765000000000018,3.3102475124113457,1.754417,0.2,2.3,3.95
2013.06.26,3.3019852438162633,3.31805,3.2671,3.3019866431095406,-1.3992932772488587e-06,0.05094999999999983,3.297280471731451,1.754417,0.2,2.3,3.95
2013.06.27,3.329532825928615,3.3482,3.29973,3.3295405098324817,-7.683903866517738e-06,0.04847000000000001,3.3267508339402743,1.754417,0.2,2.3,3.95
2013.06.28,3.3178412605633785,3.33615,3.30123,3.3178279788732383,1.3281690140143354e-05,0.03492000000000006,3.318262309859154,1.754417,0.2,2.3,3.95
2013.06.30,3.3182612389380495,3.3366,3.29695,3.3182908947885905,-2.9655850541043804e-05,0.03964999999999996,3.31752553343166,1.754417,0.2,2.3,3.95
2013.07.01,3.3245099999999947,3.32865,3.31918,3.3244958056265976,1.4194373397113935e-05,0.009470000000000312,3.3242089514066477,1.960682,1.1,2.58,3.97
2013.07.02,3.3171778798842237,3.33238,3.30997,3.3171776989869795,1.8089724429515286e-07,0.022410000000000263,3.319176394717801,1.960682,1.1,2.58,3.97
2013.07.03,3.331281820768135,3.34921,3.3012,3.3312991180654272,-1.7297297292273583e-05,0.048009999999999664,3.3282477347083903,1.960682,1.1,2.58,3.97
2013.07.04,3.326154867951461,3.36155,3.30305,3.326125895788724,2.8972162737339602e-05,0.058499999999999996,3.3292201909350463,1.960682,1.1,2.58,3.97
2013.07.05,3.3116581705539305,3.33918,3.3025,3.311650437317785,7.733236145668343e-06,0.0366799999999996,3.3162471519679286,1.960682,1.1,2.58,3.97
2013.07.07,3.33669532402792,3.3622,3.30973,3.336735264207382,-3.994017946240547e-05,0.05247000000000002,3.3363401470588254,1.960682,1.1,2.58,3.97
2013.07.08,3.357437682619643,3.36449,3.35245,3.3574493450881606,-1.1662468517581459e-05,0.012039999999999829,3.357956756926951,1.960682,1.1,2.58,3.97
2013.07.09,3.352986540385993,3.36805,3.33385,3.3529741887062166,1.2351679776312352e-05,0.03420000000000023,3.3519651822730525,1.960682,1.1,2.58,3.97
2013.07.10,3.369180093256825,3.38663,3.3361,3.3692079626972755,-2.7869440450523086e-05,0.05052999999999974,3.365279513988525,1.960682,1.1,2.58,3.97
2013.07.11,3.3524841004184136,3.3841,3.26275,3.352424225941423,5.987447699062898e-05,0.12135000000000007,3.3379395815899593,1.960682,1.1,2.58,3.97
2013.07.12,3.3061931463068195,3.33853,3.28165,3.3061959019886458,-2.755681826283052e-06,0.05688000000000004,3.3081422620738663,1.960682,1.1,2.58,3.97
2013.07.14,3.3015507892107965,3.32135,3.2808,3.3015404695304786,1.0319680317838476e-05,0.04054999999999964,3.3013103146853187,1.960682,1.1,2.58,3.97
2013.07.15,3.289323416666674,3.2925,3.285000,3.289322361111117,1.0555555571833963e-06,0.00749999999999984,3.2890364444444478,1.960682,1.1,2.58,3.97
2013.07.16,3.284673359712235,3.29895,3.2764,3.2845908776978505,8.24820143843219e-05,0.022549999999999848,3.2861535593525213,1.960682,1.1,2.58,3.97
2013.07.17,3.246742926481075,3.2797,3.2277,3.2466979443254784,4.498215559678442e-05,0.052000000000000046,3.250210217701638,1.960682,1.1,2.58,3.97
2013.07.18,3.2373633992932738,3.24976,3.2181,3.237372939929319,-9.540636045191064e-06,0.03166000000000002,3.2356490848056483,1.960682,1.1,2.58,3.97
2013.07.19,3.2380283486238497,3.24975,3.22437,3.238020811573745,7.537050104478027e-06,0.02538000000000018,3.237542290049399,1.960682,1.1,2.58,3.97
2013.07.21,3.2278874851485186,3.24095,3.2178,3.2278842277227753,3.25742574336374e-06,0.023150000000000226,3.2286304282178238,1.960682,1.1,2.58,3.97
2013.07.22,3.2191008163265304,3.2234,3.2144,3.2190867602040787,1.405612245175547e-05,0.008999999999999897,3.218996894132652,1.960682,1.1,2.58,3.97
2013.07.23,3.1996934022824477,3.2215,3.18802,3.19967335948645,2.004279599754355e-05,0.033479999999999954,3.2022216904422245,1.960682,1.1,2.58,3.97
2013.07.24,3.1870308190883163,3.2084,3.1722,3.187023418803412,7.400284904424126e-06,0.03620000000000001,3.188663559472932,1.960682,1.1,2.58,3.97
2013.07.25,3.193077442023892,3.20928,3.16955,3.193093562895286,-1.6120871394242897e-05,0.03973000000000004,3.1912502512297944,1.960682,1.1,2.58,3.97
2013.07.26,3.198505311614728,3.22495,3.18035,3.1984909985835697,1.4313031158508238e-05,0.04460000000000042,3.2005740775495743,1.960682,1.1,2.58,3.97
2013.07.28,3.1865055257936556,3.1968,3.1763,3.1865035714285703,1.954365085321541e-06,0.020500000000000185,3.1865272743055564,1.960682,1.1,2.58,3.97
2013.07.29,3.183159582172701,3.18685,3.1806,3.1831501949860757,9.38718662535365e-06,0.006250000000000089,3.1834399442896943,1.960682,1.1,2.58,3.97
2013.07.30,3.1775126139601197,3.1932,3.16813,3.177500405982909,1.2207977210909604e-05,0.025069999999999926,3.179085754985757,1.960682,1.1,2.58,3.97
2013.07.31,3.1840909334298093,3.1974,3.16995,3.184095947901593,-5.014471783582053e-06,0.027449999999999974,3.1838842203328506,1.960682,1.1,2.58,3.97
2013.08.01,3.1970145195729596,3.21445,3.18395,3.1970201138790104,-5.594306050848985e-06,0.03049999999999997,3.198108658362992,1.518368,1.1,2.74,4.303333
2013.08.02,3.2132042755681742,3.22895,3.19285,3.2132218963068166,-1.7620738642420974e-05,0.03610000000000024,3.2120565429687478,1.518368,1.1,2.74,4.303333
2013.08.04,3.2047351253761303,3.22635,3.17995,3.2047025476429307,3.257773319953472e-05,0.04640000000000022,3.2039344182547653,1.518368,1.1,2.74,4.303333
2013.08.05,3.187282186666668,3.1915,3.18255,3.1872622666666666,1.99200000015054e-05,0.008950000000000014,3.1871486133333335,1.518368,1.1,2.74,4.303333
2013.08.06,3.1791886492374655,3.1897,3.17268,3.1791720261437835,1.662309368199999e-05,0.017020000000000035,3.180185168845312,1.518368,1.1,2.74,4.303333
2013.08.07,3.1662811223021565,3.18335,3.15597,3.1662665107913703,1.461151078618883e-05,0.02737999999999996,3.1679669082733817,1.518368,1.1,2.74,4.303333
2013.08.08,3.162088252148997,3.17675,3.1535,3.1620751002865317,1.3151862465310415e-05,0.023249999999999993,3.1636033381088824,1.518368,1.1,2.74,4.303333
2013.08.09,3.1384002787967793,3.1576,3.12635,3.138374218635371,2.6060161408381077e-05,0.03125,3.1401811243580378,1.518368,1.1,2.74,4.303333
2013.08.11,3.1329165226337485,3.13998,3.1256,3.132923117283961,-6.59465021257688e-06,0.01438000000000006,3.132854909979428,1.518368,1.1,2.74,4.303333
2013.08.12,3.141328425414366,3.14522,3.138,3.141349530386739,-2.1104972372842923e-05,0.007220000000000226,3.1414744889502764,1.518368,1.1,2.74,4.303333
2013.08.13,3.1504677923976585,3.1554,3.1425,3.15047057748537,-2.7850877115653816e-06,0.012900000000000134,3.149709592470757,1.518368,1.1,2.74,4.303333
2013.08.14,3.159166890331903,3.17088,3.14355,3.159177424242427,-1.053391052430186e-05,0.027330000000000076,3.1581935786435826,1.518368,1.1,2.74,4.303333
2013.08.15,3.1691366498194897,3.1771,3.15685,3.1691394368231056,-2.7870036158894607e-06,0.02024999999999988,3.168056521660649,1.518368,1.1,2.74,4.303333
2013.08.16,3.1704966356478232,3.20735,3.15945,3.170505705082326,-9.069434502961826e-06,0.04789999999999983,3.1769505851825377,1.518368,1.1,2.74,4.303333
2013.08.18,3.1693779980276124,3.181,3.15505,3.169383767258375,-5.769230762453503e-06,0.025949999999999918,3.168702941321497,1.518368,1.1,2.74,4.303333
2013.08.19,3.1751903947368425,3.1778,3.17225,3.1751915526315795,-1.1578947369805803e-06,0.005549999999999944,3.1751079868421055,1.518368,1.1,2.74,4.303333
2013.08.20,3.1832569758672697,3.18915,3.17595,3.1832676696832545,-1.0693815984730293e-05,0.013200000000000323,3.1829061613876313,1.518368,1.1,2.74,4.303333
2013.08.21,3.159564695970692,3.189,3.14035,3.1595448571428557,1.9838827836071715e-05,0.04864999999999986,3.1621148882783867,1.518368,1.1,2.74,4.303333
2013.08.22,3.171716910394263,3.18921,3.15125,3.171745333333333,-2.842293906990534e-05,0.037959999999999994,3.1709805609318993,1.518368,1.1,2.74,4.303333
2013.08.23,3.181268442028983,3.18851,3.17463,3.1812630217391225,5.420289860502692e-06,0.013879999999999892,3.1814178659420262,1.518368,1.1,2.74,4.303333
2013.08.25,3.165766549648949,3.1838,3.1473,3.165735055165498,3.1494483450966726e-05,0.0365000000000002,3.165650401203612,1.518368,1.1,2.74,4.303333
2013.08.26,3.159302095808384,3.16105,3.1568,3.1593028443113798,-7.48502995584488e-07,0.004249999999999865,3.159113735029941,1.518368,1.1,2.74,4.303333
2013.08.27,3.16296409263478,3.1706,3.1541,3.162967661351568,-3.5687167878606374e-06,0.016499999999999737,3.162657938496587,1.518368,1.1,2.74,4.303333
2013.08.28,3.175483097472914,3.19255,3.16458,3.175488014440421,-4.916967506929382e-06,0.027970000000000272,3.177025277978334,1.518368,1.1,2.74,4.303333
2013.08.29,3.2028810108303216,3.22735,3.17435,3.2028986714801424,-1.7660649820783192e-05,0.052999999999999936,3.2018699205776158,1.518368,1.1,2.74,4.303333
2013.08.30,3.229002138728325,3.23965,3.20845,3.229012008670523,-9.86994219775994e-06,0.031200000000000117,3.2265285368497123,1.518368,1.1,2.74,4.303333
2013.09.01,3.227066564417183,3.2383,3.21495,3.22706177914111,4.785276073171474e-06,0.023350000000000204,3.226844585889573,1.184925,1,2.81,4.49
2013.09.02,3.232836259946949,3.23685,3.22965,3.2328304244031827,5.835543766430362e-06,0.007200000000000095,3.2330416710875327,1.184925,1,2.81,4.49
2013.09.03,3.2236812096168403,3.235,3.2112,3.2236778737791205,3.3358377198311473e-06,0.023800000000000043,3.22338977084899,1.184925,1,2.81,4.49
2013.09.04,3.2410964033107588,3.25505,3.22585,3.2411011361926194,-4.732881860647353e-06,0.029200000000000337,3.240774384875844,1.184925,1,2.81,4.49
2013.09.05,3.23832313465783,3.24995,3.224,3.2383206107431826,2.5239146475009022e-06,0.025949999999999918,3.2376484363502533,1.184925,1,2.81,4.49
2013.09.06,3.263929424943987,3.28475,3.23895,3.2639588050784103,-2.938013442310705e-05,0.04579999999999984,3.262897057505599,1.184925,1,2.81,4.49
2013.09.08,3.2616467502507507,3.2793,3.24485,3.261620300902702,2.6449348048629417e-05,0.03445000000000009,3.261854262788363,1.184925,1,2.81,4.49
2013.09.09,3.248446264367817,3.2507,3.2457,3.2484369252873555,9.339080461412408e-06,0.0050000000000003375,3.2483207974137933,1.184925,1,2.81,4.49
